               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 161,            0.015616,           0.0075376,           0.0019829,              0.9996,                   1,               0.995,             0.87404,            0.012454,           0.0034484,           0.0017046,             0.00208,             0.00208,             0.00208
                 162,             0.01511,            0.007606,           0.0019774,             0.99961,                   1,               0.995,             0.87874,            0.012907,           0.0033398,           0.0016705,           0.0020305,           0.0020305,           0.0020305
                 163,            0.016377,           0.0079351,           0.0019484,             0.99961,                   1,               0.995,             0.89708,            0.010311,             0.00324,           0.0016597,            0.001981,            0.001981,            0.001981
                 164,            0.014546,           0.0084893,           0.0019829,             0.99962,                   1,               0.995,             0.91232,            0.009841,           0.0031559,           0.0016459,           0.0019315,           0.0019315,           0.0019315
                 165,            0.013802,           0.0083732,           0.0018878,             0.99961,                   1,               0.995,             0.88677,            0.011613,           0.0033476,           0.0016226,            0.001882,            0.001882,            0.001882
                 166,            0.015437,           0.0075748,             0.00187,              0.9996,                   1,               0.995,             0.90029,            0.010451,           0.0031742,           0.0016033,           0.0018325,           0.0018325,           0.0018325
                 167,             0.01438,           0.0082905,            0.001907,             0.99961,                   1,               0.995,             0.90676,           0.0099363,           0.0031538,           0.0015915,            0.001783,            0.001783,            0.001783
                 168,            0.014757,           0.0078655,           0.0018276,             0.99961,                   1,               0.995,             0.90443,            0.010584,           0.0032461,            0.001585,           0.0017335,           0.0017335,           0.0017335
                 169,            0.014511,           0.0078879,           0.0018458,             0.99961,                   1,               0.995,             0.86048,            0.013249,           0.0033394,           0.0015719,            0.001684,            0.001684,            0.001684
                 170,            0.015001,           0.0070838,            0.001849,              0.9996,                   1,               0.995,             0.89211,            0.011004,           0.0032557,           0.0015668,           0.0016345,           0.0016345,           0.0016345
                 171,            0.014782,           0.0071847,             0.00183,              0.9996,                   1,               0.995,             0.91089,           0.0097591,           0.0031102,           0.0015524,            0.001585,            0.001585,            0.001585
                 172,            0.014155,           0.0080981,           0.0018566,             0.99961,                   1,               0.995,             0.90236,            0.010629,           0.0031806,            0.001547,           0.0015355,           0.0015355,           0.0015355
                 173,            0.014642,           0.0086625,           0.0018411,              0.9996,                   1,               0.995,             0.91926,           0.0094503,           0.0030643,           0.0015332,            0.001486,            0.001486,            0.001486
                 174,            0.013796,           0.0082286,           0.0018139,              0.9996,                   1,               0.995,             0.91333,           0.0093335,           0.0030561,           0.0015226,           0.0014365,           0.0014365,           0.0014365
                 175,            0.012391,            0.007259,           0.0017793,              0.9996,                   1,               0.995,             0.91002,            0.010161,           0.0031434,           0.0015016,            0.001387,            0.001387,            0.001387
                 176,            0.013352,           0.0079149,           0.0017929,              0.9996,                   1,               0.995,             0.91386,            0.009164,            0.003036,           0.0014923,           0.0013375,           0.0013375,           0.0013375
                 177,            0.013698,           0.0069278,           0.0017575,             0.99961,                   1,               0.995,             0.89917,            0.010049,            0.003093,           0.0014775,            0.001288,            0.001288,            0.001288
                 178,            0.012561,           0.0069395,           0.0017376,             0.99961,                   1,               0.995,             0.91092,            0.010097,           0.0031733,           0.0014538,           0.0012385,           0.0012385,           0.0012385
                 179,            0.014306,            0.008679,           0.0017364,             0.99961,                   1,               0.995,             0.91829,           0.0099068,           0.0031213,           0.0014404,            0.001189,            0.001189,            0.001189
                 180,            0.013937,           0.0074734,           0.0017558,             0.99962,                   1,               0.995,               0.922,           0.0087444,           0.0030119,           0.0014344,           0.0011395,           0.0011395,           0.0011395
                 181,            0.012736,           0.0067361,           0.0016754,             0.99961,                   1,               0.995,              0.9135,           0.0094813,           0.0030238,           0.0014219,             0.00109,             0.00109,             0.00109
                 182,            0.013502,           0.0075201,           0.0017193,             0.99961,                   1,               0.995,             0.92793,            0.008812,           0.0030072,           0.0013974,           0.0010405,           0.0010405,           0.0010405
                 183,            0.012531,           0.0069993,           0.0016548,             0.99962,                   1,               0.995,             0.90897,           0.0093585,           0.0030655,           0.0013795,            0.000991,            0.000991,            0.000991
                 184,            0.011807,           0.0076308,           0.0016834,             0.99962,                   1,               0.995,             0.91888,           0.0085031,           0.0029058,           0.0013739,           0.0009415,           0.0009415,           0.0009415
                 185,             0.01362,           0.0074489,           0.0016559,             0.99962,                   1,               0.995,             0.89487,           0.0095801,           0.0030522,            0.001359,            0.000892,            0.000892,            0.000892
                 186,            0.012456,           0.0068689,           0.0016582,             0.99962,                   1,               0.995,             0.92308,           0.0088048,           0.0029616,           0.0013359,           0.0008425,           0.0008425,           0.0008425
                 187,             0.01281,           0.0073165,           0.0016018,             0.99962,                   1,               0.995,             0.92005,           0.0086613,            0.002946,           0.0013195,            0.000793,            0.000793,            0.000793
                 188,            0.012412,           0.0070986,           0.0015645,             0.99962,                   1,               0.995,              0.9257,           0.0085558,           0.0029246,           0.0013128,           0.0007435,           0.0007435,           0.0007435
                 189,            0.011941,           0.0074898,           0.0016246,             0.99963,                   1,               0.995,             0.92589,            0.008252,           0.0028679,           0.0012928,            0.000694,            0.000694,            0.000694
                 190,            0.012404,           0.0070205,           0.0015983,             0.99963,                   1,               0.995,             0.92727,           0.0082707,           0.0028603,           0.0012898,           0.0006445,           0.0006445,           0.0006445
                 191,            0.011713,           0.0071349,           0.0015926,             0.99962,                   1,               0.995,             0.91981,           0.0084628,           0.0028805,           0.0012792,            0.000595,            0.000595,            0.000595
                 192,            0.011535,           0.0071519,           0.0015924,             0.99962,                   1,               0.995,             0.92782,           0.0082817,           0.0028554,           0.0012737,           0.0005455,           0.0005455,           0.0005455
                 193,            0.011967,           0.0070449,           0.0015389,             0.99963,                   1,               0.995,             0.92651,           0.0080898,           0.0028427,           0.0012625,            0.000496,            0.000496,            0.000496
                 194,            0.012018,            0.007483,           0.0015649,             0.99962,                   1,               0.995,             0.92403,           0.0081815,           0.0028498,            0.001254,           0.0004465,           0.0004465,           0.0004465
                 195,            0.011528,           0.0076715,           0.0015802,             0.99963,                   1,               0.995,             0.92553,           0.0082307,           0.0028434,           0.0012439,            0.000397,            0.000397,            0.000397
                 196,            0.012101,           0.0074692,           0.0015712,             0.99963,                   1,               0.995,             0.93635,           0.0079201,           0.0028138,           0.0012367,           0.0003475,           0.0003475,           0.0003475
                 197,            0.011478,           0.0068753,           0.0015331,             0.99963,                   1,               0.995,             0.93342,           0.0079719,           0.0028222,           0.0012314,            0.000298,            0.000298,            0.000298
                 198,            0.010867,            0.006448,           0.0015121,             0.99963,                   1,               0.995,             0.93245,           0.0079726,           0.0028121,           0.0012282,           0.0002485,           0.0002485,           0.0002485
                 199,             0.01077,           0.0073058,           0.0015678,             0.99963,                   1,               0.995,             0.93363,           0.0079873,           0.0028094,            0.001225,            0.000199,            0.000199,            0.000199
